Year,Date,State,Magnitude,Injuries/Fatalities,len,Travel (km)
2004,26-Aug-04,IA,2,0,3,4.828
2004,26-Aug-04,IA,0,0,2,3.219
2004,26-Aug-04,IA,2,0,7,11.265
2004,26-Aug-04,IA,0,0,0.5,0.805
2004,26-Aug-04,IA,0,0,0.5,0.805
2004,26-Aug-04,IA,1,0,3,4.828
2004,26-Aug-04,IA,1,0,0,0
2004,26-Aug-04,IA,1,0,0.8,1.287
2004,26-Aug-04,IA,1,0,4.2,6.759
2004,27-Aug-04,KS,0,0,0.5,0.805
2004,27-Aug-04,KS,0,0,0,0
2004,27-Aug-04,KS,0,0,0.5,0.805
2004,27-Aug-04,KS,2,0,3,4.828
2004,28-Aug-04,TX,0,0,0.2,0.322
2004,05-Sep-04,IA,0,0,12,19.312
2004,05-Sep-04,IA,0,0,0.1,0.161
2004,05-Sep-04,IA,1,0,2,3.219
2004,05-Sep-04,IA,0,0,0.5,0.805
2004,05-Sep-04,IA,0,0,0.2,0.322
2004,05-Sep-04,IA,0,0,0.2,0.322
2004,05-Sep-04,IA,0,0,2,3.219
2004,05-Sep-04,IA,0,0,0.5,0.805
2004,05-Sep-04,IA,1,0,2.7,4.345
2004,05-Sep-04,IA,1,0,3.5,5.633
2004,05-Sep-04,IA,0,0,3,4.828
2004,14-Sep-04,SD,0,0,0.1,0.161
2004,23-Sep-04,SD,2,0,2.2,3.541
2004,04-Oct-04,TX,0,0,0.3,0.483
2004,05-Oct-04,TX,0,0,0.1,0.161
2004,06-Oct-04,TX,0,0,0.1,0.161
2004,06-Oct-04,OK,0,0,1,1.609
2004,09-Oct-04,LA,0,0,0.1,0.161
2004,13-Oct-04,TX,0,0,0.6,0.966
2004,01-Nov-04,LA,0,0,0.5,0.805
2004,01-Nov-04,LA,0,0,1,1.609
2004,02-Nov-04,LA,0,0,0.1,0.161
2004,02-Nov-04,LA,0,0,0.3,0.483
2004,10-Nov-04,OK,0,0,1.2,1.931
2004,10-Nov-04,OK,1,0,3,4.828
2004,10-Nov-04,OK,0,0,1.2,1.931
2004,10-Nov-04,OK,1,0,3,4.828
2004,10-Nov-04,OK,0,0,0.1,0.161
2004,10-Nov-04,OK,0,0,0.1,0.161
2004,16-Nov-04,TX,0,0,0.5,0.805
2004,16-Nov-04,TX,0,0,0.1,0.161
2004,16-Nov-04,TX,0,0,2,3.219
2004,16-Nov-04,TX,0,0,0.1,0.161
2004,16-Nov-04,TX,0,0,0.1,0.161
2004,16-Nov-04,TX,0,0,0.1,0.161
2004,16-Nov-04,TX,0,0,7,11.265
2004,16-Nov-04,TX,1,0,12,19.312
2004,16-Nov-04,TX,1,0,0.8,1.287
2004,17-Nov-04,TX,0,0,0.2,0.322
2004,17-Nov-04,TX,0,0,0.2,0.322
2004,17-Nov-04,TX,0,0,0.7,1.127
2004,17-Nov-04,TX,1,0,0.5,0.805
2004,20-Nov-04,TX,0,0,0.3,0.483
2004,20-Nov-04,TX,1,0,2,3.219
2004,22-Nov-04,TX,0,0,0.1,0.161
2004,22-Nov-04,LA,0,0,1,1.609
2004,22-Nov-04,LA,0,0,1,1.609
2004,22-Nov-04,TX,0,0,0.2,0.322
2004,22-Nov-04,TX,0,0,0.5,0.805
2004,22-Nov-04,LA,0,0,1,1.609
2004,23-Nov-04,TX,0,0,0.1,0.161
2004,23-Nov-04,TX,0,0,0.1,0.161
2004,23-Nov-04,TX,0,0,0.3,0.483
2004,23-Nov-04,TX,0,0,0.2,0.322
2004,23-Nov-04,TX,0,0,0.3,0.483
2004,23-Nov-04,TX,0,0,0.1,0.161
2004,23-Nov-04,TX,0,0,0.1,0.161
2004,23-Nov-04,TX,0,0,0.1,0.161
2004,23-Nov-04,TX,0,0,0.1,0.161
2004,23-Nov-04,TX,0,0,0.2,0.322
2004,23-Nov-04,TX,0,0,0.3,0.483
2004,23-Nov-04,TX,0,0,0.1,0.161
2004,23-Nov-04,TX,0,0,0.1,0.161
2004,23-Nov-04,TX,1,0,16,25.75
2004,23-Nov-04,LA,0,0,0.5,0.805
2004,23-Nov-04,TX,2,1,8,12.875
2004,23-Nov-04,TX,0,0,0.1,0.161
2004,23-Nov-04,TX,0,0,0.3,0.483
2004,23-Nov-04,TX,2,0,8,12.875
2004,23-Nov-04,TX,2,0,15,24.14
2004,23-Nov-04,TX,0,0,0.5,0.805
2004,23-Nov-04,TX,1,0,3,4.828
2004,23-Nov-04,TX,1,0,3,4.828
2004,23-Nov-04,LA,1,0,6,9.656
2004,23-Nov-04,LA,0,0,1,1.609
2004,23-Nov-04,TX,0,0,0.1,0.161
2004,23-Nov-04,LA,1,0,1,1.609
2004,23-Nov-04,TX,0,0,0.3,0.483
2004,23-Nov-04,TX,1,0,1,1.609
2004,23-Nov-04,TX,1,0,10,16.093
2004,23-Nov-04,LA,2,3,10,16.093
2004,23-Nov-04,LA,2,1,20,32.187
2004,23-Nov-04,LA,1,0,14,22.531
2004,23-Nov-04,LA,0,0,12,19.312
2004,23-Nov-04,LA,1,0,3,4.828
2004,23-Nov-04,TX,0,0,0.1,0.161
2004,23-Nov-04,TX,0,0,0.1,0.161
2004,23-Nov-04,TX,0,0,0.1,0.161
2004,23-Nov-04,LA,3,21,15,24.14
2004,23-Nov-04,TX,1,0,0.5,0.805
2004,23-Nov-04,LA,0,0,3,4.828
2004,23-Nov-04,TX,0,0,0.1,0.161
2004,23-Nov-04,TX,0,0,0.4,0.644
2004,23-Nov-04,TX,2,0,2,3.219
2004,23-Nov-04,TX,0,0,0.1,0.161
2004,24-Nov-04,LA,2,4,4,6.437
2004,24-Nov-04,LA,1,0,4.5,7.242
2004,27-Nov-04,LA,1,0,0.5,0.805
2004,06-Dec-04,TX,0,0,0.5,0.805
2004,06-Dec-04,TX,1,0,6,9.656
2004,09-Dec-04,LA,1,1,7,11.265
2005,12-Jan-05,LA,2,12,15,24.14
2005,13-Mar-05,LA,1,0,1.5,2.414
2005,13-Mar-05,LA,0,0,1,1.609
2005,21-Mar-05,KS,0,0,2,3.219
2005,21-Mar-05,KS,0,0,0.3,0.483
2005,21-Mar-05,OK,0,0,1.5,2.414
2005,21-Mar-05,OK,0,0,0.1,0.161
2005,21-Mar-05,OK,0,0,0.3,0.483
2005,21-Mar-05,OK,0,0,0.1,0.161
2005,21-Mar-05,KS,0,0,0.5,0.805
2005,21-Mar-05,OK,0,0,0.7,1.127
2005,21-Mar-05,OK,0,0,0.3,0.483
2005,21-Mar-05,OK,0,0,1.5,2.414
2005,21-Mar-05,TX,1,0,3,4.828
2005,21-Mar-05,TX,0,0,0.3,0.483
2005,21-Mar-05,TX,0,0,0.1,0.161
2005,21-Mar-05,TX,0,0,0.1,0.161
2005,21-Mar-05,OK,0,0,0.7,1.127
2005,25-Mar-05,TX,1,0,2.5,4.023
2005,25-Mar-05,TX,0,0,0.2,0.322
2005,26-Mar-05,LA,0,0,1,1.609
2005,30-Mar-05,IA,0,0,0.2,0.322
2005,30-Mar-05,IA,0,0,0.1,0.161
2005,30-Mar-05,IA,0,0,0.2,0.322
2005,30-Mar-05,IA,1,0,0.5,0.805
2005,30-Mar-05,IA,0,0,1.1,1.77
2005,30-Mar-05,IA,0,0,0.2,0.322
2005,30-Mar-05,IA,0,0,0.5,0.805
2005,30-Mar-05,IA,0,0,1,1.609
2005,30-Mar-05,IA,0,0,1,1.609
2005,30-Mar-05,NE,0,0,0.1,0.161
2005,05-Apr-05,KS,1,0,7.5,12.07
2005,05-Apr-05,KS,0,0,0.5,0.805
2005,05-Apr-05,KS,0,0,0.3,0.483
2005,05-Apr-05,KS,0,0,0.2,0.322
2005,05-Apr-05,KS,0,0,3.1,4.989
2005,05-Apr-05,KS,0,0,2.6,4.184
2005,05-Apr-05,KS,0,0,0.3,0.483
2005,05-Apr-05,KS,0,0,1,1.609
2005,05-Apr-05,KS,0,0,1,1.609
2005,05-Apr-05,OK,0,0,1.5,2.414
2005,05-Apr-05,OK,0,0,2,3.219
2005,05-Apr-05,OK,1,0,2.5,4.023
2005,05-Apr-05,LA,1,1,3,4.828
2005,05-Apr-05,LA,1,0,1,1.609
2005,05-Apr-05,LA,1,0,2,3.219
2005,06-Apr-05,LA,0,0,0.2,0.322
2005,06-Apr-05,LA,1,0,13,20.921
2005,06-Apr-05,LA,2,2,2,3.219
2005,06-Apr-05,LA,1,0,1,1.609
2005,10-Apr-05,KS,0,0,0.3,0.483
2005,10-Apr-05,KS,0,0,0.1,0.161
2005,10-Apr-05,KS,0,0,0.4,0.644
2005,10-Apr-05,KS,0,0,6.7,10.783
2005,10-Apr-05,KS,1,0,6.2,9.978
2005,10-Apr-05,KS,0,0,1,1.609
2005,10-Apr-05,KS,0,0,6.5,10.461
2005,10-Apr-05,KS,0,0,0.2,0.322
2005,10-Apr-05,KS,0,0,0.5,0.805
2005,10-Apr-05,KS,1,0,0.2,0.322
2005,10-Apr-05,KS,0,0,0.1,0.161
2005,10-Apr-05,KS,0,0,3.7,5.955
2005,10-Apr-05,KS,0,0,3.3,5.311
2005,10-Apr-05,KS,1,0,6,9.656
2005,10-Apr-05,KS,1,0,1.4,2.253
2005,10-Apr-05,KS,0,0,0.5,0.805
2005,10-Apr-05,KS,0,0,0.5,0.805
2005,10-Apr-05,KS,0,0,0.5,0.805
2005,10-Apr-05,KS,0,0,1,1.609
2005,10-Apr-05,KS,0,0,1,1.609
2005,10-Apr-05,OK,1,0,5,8.047
2005,18-Apr-05,NE,0,0,0.5,0.805
2005,18-Apr-05,NE,0,0,0.1,0.161
2005,18-Apr-05,TX,0,0,0.1,0.161
2005,19-Apr-05,NE,0,0,0.3,0.483
2005,21-Apr-05,KS,0,0,0.1,0.161
2005,21-Apr-05,KS,0,0,0.2,0.322
2005,21-Apr-05,KS,0,0,0.5,0.805
2005,21-Apr-05,KS,0,0,2,3.219
2005,21-Apr-05,KS,3,0,5,8.047
2005,21-Apr-05,KS,0,0,0.1,0.161
2005,21-Apr-05,KS,1,0,7,11.265
2005,21-Apr-05,KS,0,0,0.5,0.805
2005,21-Apr-05,TX,0,0,0.5,0.805
2005,21-Apr-05,OK,0,0,0.1,0.161
2005,21-Apr-05,OK,0,0,0.1,0.161
2005,25-Apr-05,TX,0,0,0.1,0.161
2005,25-Apr-05,TX,0,0,0.1,0.161
2005,25-Apr-05,TX,0,0,0.1,0.161
2005,25-Apr-05,TX,0,0,0.1,0.161
2005,25-Apr-05,TX,0,0,0.1,0.161
2005,25-Apr-05,OK,1,0,3,4.828
2005,07-May-05,NE,0,0,9,14.484
2005,07-May-05,NE,0,0,0.1,0.161
2005,07-May-05,NE,0,0,0.1,0.161
2005,07-May-05,NE,0,0,0.1,0.161
2005,07-May-05,NE,0,0,1.5,2.414
2005,07-May-05,NE,0,0,9,14.484
2005,07-May-05,NE,0,0,0.5,0.805
2005,07-May-05,NE,0,0,0.5,0.805
2005,08-May-05,SD,0,0,0.1,0.161
2005,08-May-05,KS,0,0,0.7,1.127
2005,10-May-05,IA,0,0,2,3.219
2005,10-May-05,IA,0,0,2,3.219
2005,10-May-05,IA,0,0,2.5,4.023
2005,10-May-05,NE,0,0,0.1,0.161
2005,10-May-05,NE,0,0,0.1,0.161
2005,11-May-05,NE,0,0,0.3,0.483
2005,11-May-05,NE,1,0,2,3.219
2005,11-May-05,NE,0,0,0.3,0.483
2005,11-May-05,NE,0,0,0.3,0.483
2005,11-May-05,KS,0,0,0.5,0.805
2005,11-May-05,KS,0,0,0.2,0.322
2005,11-May-05,KS,2,0,13.2,21.243
2005,11-May-05,KS,0,0,1.3,2.092
2005,11-May-05,KS,0,0,0.2,0.322
2005,11-May-05,NE,0,0,0.1,0.161
2005,11-May-05,KS,0,0,0.2,0.322
2005,12-May-05,TX,0,0,0.1,0.161
2005,12-May-05,TX,0,0,0.1,0.161
2005,12-May-05,TX,0,0,0.2,0.322
2005,12-May-05,TX,2,0,1.5,2.414
2005,12-May-05,TX,0,0,0.5,0.805
2005,12-May-05,TX,0,0,0.1,0.161
2005,12-May-05,TX,3,0,6,9.656
2005,12-May-05,TX,2,0,4.5,7.242
2005,12-May-05,TX,0,0,0.2,0.322
2005,13-May-05,TX,0,0,0.1,0.161
2005,13-May-05,TX,1,0,4,6.437
2005,13-May-05,TX,3,0,16.3,26.232
2005,13-May-05,TX,0,0,0.2,0.322
2005,13-May-05,TX,0,0,0.3,0.483
2005,13-May-05,TX,0,0,1.5,2.414
2005,17-May-05,NE,0,0,0.1,0.161
2005,17-May-05,NE,0,0,0.1,0.161
2005,17-May-05,NE,0,0,1,1.609
2005,18-May-05,IA,0,0,0.1,0.161
2005,18-May-05,IA,1,0,24.5,39.429
2005,18-May-05,IA,0,0,0.2,0.322
2005,26-May-05,IA,0,0,0.2,0.322
2005,28-May-05,KS,0,0,0.3,0.483
2005,28-May-05,TX,0,0,0.2,0.322
2005,28-May-05,TX,0,0,0.5,0.805
2005,28-May-05,TX,0,0,4,6.437
2005,29-May-05,TX,1,2,2,3.219
2005,30-May-05,KS,0,0,3.2,5.15
2005,31-May-05,TX,0,0,0.1,0.161
2005,31-May-05,TX,0,0,1,1.609
2005,31-May-05,TX,0,0,1,1.609
2005,31-May-05,TX,1,0,2,3.219
2005,31-May-05,TX,1,0,2,3.219
2005,31-May-05,TX,0,0,1,1.609
2005,31-May-05,TX,0,0,0.5,0.805
2005,01-Jun-05,TX,0,0,0.3,0.483
2005,01-Jun-05,TX,0,0,0.1,0.161
2005,01-Jun-05,TX,0,0,0.2,0.322
2005,01-Jun-05,OK,0,0,0.1,0.161
2005,02-Jun-05,KS,1,0,3,4.828
2005,03-Jun-05,KS,0,0,1.8,2.897
2005,03-Jun-05,KS,0,0,0.3,0.483
2005,03-Jun-05,TX,0,0,0.1,0.161
2005,03-Jun-05,KS,1,0,3.4,5.472
2005,03-Jun-05,KS,0,0,0.2,0.322
