Year,Date,State,Magnitude,Total
1988,Nov-88,TX,1,0
1988,Nov-88,TX,1,0
1988,Nov-88,IA,1,0
1988,Nov-88,IA,0,0
1988,Nov-88,IA,1,0
1988,Nov-88,IA,2,0
1988,Nov-88,IA,2,0
1988,Nov-88,IA,0,0
1988,Nov-88,TX,1,0
1988,Nov-88,TX,1,0
1988,Nov-88,TX,1,0
1988,Nov-88,TX,1,0
1988,Nov-88,LA,1,0
1988,Nov-88,LA,0,0
1988,Nov-88,OK,1,0
1988,Nov-88,TX,1,2
1988,Nov-88,TX,1,0
1988,Nov-88,TX,1,0
1988,Nov-88,TX,1,0
1988,Nov-88,LA,1,2
1988,Dec-88,LA,1,1
1989,Jan-89,TX,1,3
1989,Jan-89,TX,0,0
1989,Jan-89,TX,0,0
1989,Feb-89,LA,1,0
1989,Feb-89,LA,1,0
1989,Feb-89,LA,1,0
1989,Mar-89,LA,1,0
1989,Mar-89,OK,1,0
1989,Mar-89,OK,0,0
1989,Mar-89,TX,0,0
1989,Mar-89,TX,0,0
1989,Mar-89,TX,0,0
1989,Mar-89,TX,0,0
1989,Mar-89,TX,0,0
1989,Mar-89,LA,1,0
1989,Apr-89,TX,1,0
1989,Apr-89,IA,0,0
1989,Apr-89,IA,0,0
1989,Apr-89,NE,0,0
1989,Apr-89,KS,0,0
1989,Apr-89,NE,1,0
1989,Apr-89,KS,0,0
1989,Apr-89,KS,0,0
1989,Apr-89,NE,1,0
1989,Apr-89,NE,0,0
1989,Apr-89,KS,1,0
1989,Apr-89,KS,0,0
1989,Apr-89,KS,0,0
1989,Apr-89,KS,0,0
1989,Apr-89,NE,1,0
1989,Apr-89,NE,0,0
1989,Apr-89,KS,0,0
1989,Apr-89,KS,1,0
1989,Apr-89,KS,1,0
1989,Apr-89,NE,1,0
1989,Apr-89,OK,0,0
1989,Apr-89,IA,1,0
1989,Apr-89,IA,1,0
1989,Apr-89,IA,1,0
1989,Apr-89,IA,0,0
1989,Apr-89,IA,2,0
1989,Apr-89,IA,0,0
1989,Apr-89,IA,0,2
1989,Apr-89,IA,0,0
1989,Apr-89,IA,0,0
1989,Apr-89,IA,0,0
1989,Apr-89,IA,1,0
1989,Apr-89,NE,1,0
1989,Apr-89,LA,1,0
1989,Apr-89,TX,0,0
1989,Apr-89,TX,0,0
1989,May-89,TX,1,0
1989,May-89,TX,1,0
1989,May-89,KS,0,0
1989,May-89,LA,1,0
1989,May-89,TX,0,0
1989,May-89,TX,0,0
1989,May-89,TX,0,0
1989,May-89,TX,1,0
1989,May-89,TX,1,0
1989,May-89,TX,1,0
1989,May-89,TX,1,0
1989,May-89,TX,2,22
1989,May-89,LA,1,0
1989,May-89,LA,1,0
1989,May-89,LA,1,0
1989,May-89,LA,1,0
1989,May-89,OK,2,1
1989,May-89,TX,0,0
1989,May-89,TX,1,0
1989,May-89,TX,1,0
1989,May-89,TX,0,0
1989,May-89,TX,2,0
1989,May-89,TX,0,0
1989,May-89,TX,0,0
1989,May-89,TX,1,0
1989,May-89,TX,1,0
1989,May-89,TX,1,0
1989,May-89,TX,1,0
1989,May-89,TX,2,0
1989,May-89,TX,1,0
1989,May-89,LA,1,0
1989,May-89,TX,2,0
1989,May-89,TX,0,0
1989,May-89,TX,1,0
1989,May-89,TX,1,0
1989,May-89,TX,2,0
1989,May-89,OK,0,0
1989,May-89,TX,1,0
1989,May-89,TX,1,0
1989,May-89,TX,2,0
1989,May-89,TX,0,0
1989,May-89,TX,1,0
1989,May-89,TX,1,0
1989,May-89,TX,1,0
1989,May-89,TX,0,0
1989,May-89,TX,1,0
1989,May-89,TX,1,0
1989,May-89,TX,1,0
1989,May-89,TX,1,2
1989,May-89,TX,0,0
1989,May-89,TX,2,0
1989,May-89,TX,0,0
1989,May-89,TX,0,0
1989,May-89,TX,0,0
1989,May-89,TX,1,0
1989,May-89,TX,1,0
1989,May-89,TX,1,0
1989,May-89,TX,1,0
1989,May-89,TX,1,1
1989,May-89,TX,4,0
1989,May-89,TX,1,0
1989,May-89,TX,0,0
1989,May-89,TX,0,0
1989,May-89,TX,3,29
1989,May-89,TX,2,0
1989,May-89,TX,1,0
1989,May-89,TX,1,0
1989,May-89,TX,1,0
1989,May-89,TX,1,0
1989,May-89,TX,1,0
1989,May-89,TX,1,0
1989,May-89,TX,1,0
1989,May-89,TX,1,0
1989,May-89,LA,1,0
1989,May-89,TX,2,14
1989,May-89,LA,1,0
1989,May-89,TX,1,0
1989,May-89,TX,1,0
1989,May-89,LA,1,0
1989,May-89,LA,1,0
1989,May-89,TX,2,0
1989,May-89,LA,2,1
1989,May-89,LA,1,0
1989,May-89,LA,1,0
1989,May-89,OK,1,1
1989,May-89,LA,1,0
1989,May-89,OK,0,0
1989,May-89,OK,0,0
1989,May-89,OK,1,0
1989,May-89,KS,1,0
1989,May-89,KS,0,0
1989,May-89,LA,1,1
1989,May-89,LA,2,0
1989,May-89,NE,0,0
1989,May-89,OK,0,0
1989,May-89,TX,1,0
1989,May-89,KS,0,0
1989,May-89,NE,0,0
1989,May-89,NE,1,0
1989,May-89,IA,0,0
1989,May-89,IA,4,0
1989,May-89,IA,4,0
1989,May-89,IA,1,0
1989,May-89,IA,0,0
1989,May-89,IA,1,0
1989,May-89,IA,0,0
1989,May-89,IA,0,0
1989,May-89,NE,0,0
1989,May-89,IA,4,3
1989,May-89,TX,0,0
1989,Jun-89,TX,0,0
1989,Jun-89,TX,0,0
1989,Jun-89,TX,0,0
1989,Jun-89,TX,0,0
1989,Jun-89,TX,1,0
1989,Jun-89,TX,1,0
1989,Jun-89,TX,1,0
1989,Jun-89,OK,0,0
1989,Jun-89,KS,0,0
1989,Jun-89,KS,0,0
1989,Jun-89,KS,0,0
1989,Jun-89,KS,0,0
1989,Jun-89,TX,0,0
1989,Jun-89,TX,0,0
1989,Jun-89,TX,0,0
1989,Jun-89,NE,0,0
1989,Jun-89,TX,1,0
1989,Jun-89,TX,0,0
1989,Jun-89,TX,1,0
1989,Jun-89,TX,0,0
1989,Jun-89,TX,0,0
1989,Jun-89,TX,0,0
1989,Jun-89,TX,2,0
1989,Jun-89,TX,1,0
1989,Jun-89,TX,1,0
1989,Jun-89,TX,0,0
1989,Jun-89,TX,0,0
1989,Jun-89,TX,1,0
1989,Jun-89,TX,0,0
1989,Jun-89,TX,1,0
1989,Jun-89,TX,0,0
1989,Jun-89,KS,1,0
1989,Jun-89,TX,2,0
1989,Jun-89,KS,3,0
1989,Jun-89,TX,1,0
1989,Jun-89,TX,3,0
1989,Jun-89,NE,0,0
1989,Jun-89,OK,0,0
1989,Jun-89,TX,1,0
1989,Jun-89,TX,1,0
1989,Jun-89,OK,0,0
1989,Jun-89,TX,1,0
1989,Jun-89,TX,2,0
1989,Jun-89,TX,0,0
1989,Jun-89,TX,1,0
1989,Jun-89,TX,1,0
1989,Jun-89,TX,1,0
1989,Jun-89,TX,2,0
1989,Jun-89,TX,0,0
1989,Jun-89,TX,1,0
1989,Jun-89,TX,1,0
1989,Jun-89,TX,1,0
1989,Jun-89,TX,1,0
1989,Jun-89,TX,1,0
1989,Jun-89,TX,3,0
1989,Jun-89,NE,0,0
1989,Jun-89,NE,0,0
1989,Jun-89,NE,0,0
1989,Jun-89,LA,1,0
1989,Jun-89,TX,2,4
1989,Jun-89,LA,1,0
1989,Jun-89,LA,2,6
1989,Jun-89,LA,1,2
1989,Jun-89,LA,2,32
1989,Jun-89,LA,2,60
1989,Jun-89,LA,2,0
1989,Jun-89,LA,1,0
1989,Jun-89,LA,1,1
1989,Jun-89,LA,1,0
1989,Jun-89,LA,1,0
1989,Jun-89,LA,1,1
1989,Jun-89,TX,0,0
1989,Jun-89,TX,0,0
1989,Jun-89,TX,1,0
1989,Jun-89,TX,0,0
1989,Jun-89,KS,0,0
1989,Jun-89,KS,0,0
1989,Jun-89,KS,0,0
1989,Jun-89,TX,0,0
1989,Jun-89,OK,1,0
1989,Jun-89,TX,0,0
1989,Jun-89,TX,0,0
1989,Jun-89,TX,0,0
1989,Jun-89,TX,0,0
1989,Jun-89,TX,1,0
1989,Jun-89,TX,0,0
1989,Jun-89,TX,0,0
1989,Jun-89,TX,0,0
1989,Jun-89,TX,0,0
1989,Jun-89,OK,1,0
1989,Jun-89,OK,0,0
1989,Jun-89,TX,1,0
1989,Jun-89,TX,1,0
1989,Jun-89,TX,0,0
1989,Jun-89,SD,1,4
1989,Jun-89,NE,1,0
1989,Jun-89,NE,0,0
1989,Jun-89,NE,1,0
1989,Jun-89,NE,0,1
1989,Jun-89,NE,0,0
1989,Jun-89,NE,0,0
1989,Jun-89,NE,0,0
1989,Jun-89,NE,1,0
1989,Jun-89,NE,3,2
1989,Jun-89,NE,0,0
1989,Jun-89,IA,0,1
1989,Jun-89,TX,0,1
1989,Jun-89,LA,1,2
1989,Jun-89,LA,1,0
1989,Jun-89,LA,1,0
1989,Jun-89,LA,1,0
1989,Jun-89,LA,1,0
1989,Jun-89,LA,1,0
1989,Jun-89,NE,0,0
1989,Jun-89,NE,0,0
1989,Jun-89,LA,1,0
1989,Jun-89,NE,1,0
1989,Jun-89,NE,0,0
1989,Jun-89,NE,1,0
1989,Jun-89,NE,0,0
1989,Jun-89,LA,1,0
1989,Jul-89,SD,0,0
1989,Jul-89,NE,0,0
1989,Jul-89,NE,0,0
1989,Jul-89,NE,0,0
1989,Jul-89,NE,0,0
1989,Jul-89,KS,0,0
1989,Jul-89,SD,1,1
1989,Jul-89,IA,1,0
1989,Jul-89,LA,0,0
1989,Aug-89,TX,0,0
1989,Aug-89,TX,0,0
1989,Aug-89,TX,0,0
1989,Aug-89,TX,0,0
1989,Aug-89,LA,1,0
1989,Aug-89,TX,0,0
1989,Aug-89,TX,0,0
1989,Aug-89,KS,0,0
1989,Aug-89,KS,0,0
1989,Aug-89,NE,0,0
1989,Aug-89,SD,0,0
1989,Aug-89,SD,0,0
1989,Aug-89,NE,0,0
1989,Aug-89,OK,0,0
1989,Aug-89,NE,1,0
1989,Aug-89,NE,0,0
1989,Sep-89,IA,0,0
1989,Sep-89,LA,1,0
1989,Sep-89,IA,0,0
1989,Sep-89,IA,0,0
1989,Sep-89,IA,1,0
1989,Sep-89,KS,0,0
1989,Sep-89,TX,0,0
1989,Sep-89,TX,0,0
1989,Sep-89,TX,1,0
1989,Sep-89,IA,1,3
1989,Sep-89,KS,0,1
1989,Sep-89,OK,1,0
1989,Oct-89,TX,0,0
1989,Oct-89,TX,0,0
1989,Oct-89,TX,0,0
1989,Oct-89,TX,0,0
1989,Oct-89,TX,0,0
1989,Oct-89,TX,0,0
1989,Oct-89,KS,0,0
1989,Oct-89,KS,0,0
1989,Oct-89,KS,0,0
1989,Oct-89,OK,0,0
1989,Oct-89,OK,0,0
1989,Nov-89,TX,0,0
1990,Jan-90,TX,2,1
1990,Jan-90,TX,3,2
1990,Jan-90,TX,0,0
1990,Jan-90,LA,0,0
1990,Feb-90,TX,1,0
1990,Feb-90,LA,1,1
1990,Feb-90,LA,1,0
1990,Feb-90,TX,2,1
1990,Feb-90,LA,1,5
1990,Feb-90,LA,1,0
1990,Feb-90,LA,1,0
1990,Feb-90,LA,1,0
1990,Feb-90,LA,0,0
1990,Feb-90,LA,1,0
1990,Feb-90,TX,0,0
1990,Mar-90,IA,1,0
1990,Mar-90,IA,0,0
1990,Mar-90,KS,0,0
1990,Mar-90,KS,1,0
1990,Mar-90,IA,0,0
1990,Mar-90,KS,1,1
1990,Mar-90,KS,1,0
1990,Mar-90,KS,1,0
1990,Mar-90,IA,1,0
1990,Mar-90,IA,0,0
1990,Mar-90,KS,5,61
1990,Mar-90,IA,0,0
1990,Mar-90,OK,2,1
1990,Mar-90,IA,3,0
1990,Mar-90,NE,1,0
1990,Mar-90,KS,1,0
1990,Mar-90,IA,4,0
1990,Mar-90,IA,1,0
1990,Mar-90,NE,3,0
1990,Mar-90,KS,1,0
1990,Mar-90,NE,4,8
1990,Mar-90,IA,1,0
1990,Mar-90,IA,1,0
1990,Mar-90,OK,3,0
1990,Mar-90,NE,2,0
1990,Mar-90,NE,2,0
1990,Mar-90,TX,0,0
1990,Mar-90,KS,5,1
1990,Mar-90,OK,2,0
1990,Mar-90,NE,0,0
1990,Mar-90,NE,3,0
1990,Mar-90,OK,1,0
1990,Mar-90,OK,3,0
1990,Mar-90,IA,1,0
1990,Mar-90,OK,2,1
1990,Mar-90,OK,1,0
1990,Mar-90,KS,0,0
1990,Mar-90,KS,3,0
1990,Mar-90,KS,0,0
1990,Mar-90,KS,2,0
1990,Mar-90,KS,1,0
1990,Mar-90,NE,2,0
1990,Mar-90,NE,1,0
1990,Mar-90,NE,1,0
1990,Mar-90,KS,1,0
1990,Mar-90,NE,1,0
1990,Mar-90,KS,1,0
1990,Mar-90,KS,3,0
1990,Mar-90,OK,3,1
1990,Mar-90,KS,2,0
1990,Mar-90,KS,0,0
1990,Mar-90,IA,0,0
1990,Mar-90,IA,2,0
1990,Mar-90,NE,1,0
1990,Mar-90,IA,1,0
1990,Mar-90,NE,3,0
1990,Mar-90,NE,3,0
1990,Mar-90,OK,2,0
1990,Mar-90,KS,0,0
1990,Mar-90,IA,2,15
1990,Mar-90,KS,1,0
1990,Mar-90,OK,2,0
1990,Mar-90,IA,3,1
1990,Mar-90,KS,0,0
1990,Mar-90,NE,1,0
1990,Mar-90,KS,1,0
1990,Mar-90,TX,3,0
1990,Mar-90,TX,2,0
1990,Mar-90,TX,2,0
1990,Mar-90,LA,1,0
1990,Mar-90,LA,0,0
1990,Mar-90,LA,1,0
1990,Mar-90,LA,1,0
1990,Mar-90,LA,1,0
1990,Mar-90,LA,1,7
1990,Apr-90,TX,0,0
1990,Apr-90,TX,1,0
1990,Apr-90,TX,0,0
1990,Apr-90,TX,0,0
1990,Apr-90,TX,2,0
1990,Apr-90,TX,2,0
1990,Apr-90,TX,1,0
1990,Apr-90,TX,2,0
1990,Apr-90,TX,2,0
1990,Apr-90,TX,1,0
1990,Apr-90,TX,1,0
1990,Apr-90,TX,1,0
1990,Apr-90,TX,0,0
1990,Apr-90,TX,2,0
1990,Apr-90,TX,0,0
1990,Apr-90,KS,0,0
1990,Apr-90,KS,1,0
1990,Apr-90,KS,0,0
1990,Apr-90,TX,1,0
1990,Apr-90,OK,2,4
1990,Apr-90,TX,1,0
1990,Apr-90,LA,1,0
1990,Apr-90,LA,1,0
1990,Apr-90,TX,2,0
1990,Apr-90,TX,0,0
1990,Apr-90,TX,0,0
1990,Apr-90,TX,0,0
1990,Apr-90,TX,1,0
1990,Apr-90,TX,0,0
1990,Apr-90,TX,0,0
1990,Apr-90,TX,0,0
1990,Apr-90,IA,1,0
1990,Apr-90,TX,0,0
1990,Apr-90,TX,0,0
1990,Apr-90,TX,1,0
1990,Apr-90,TX,1,0
1990,Apr-90,OK,2,5
1990,Apr-90,TX,0,0
1990,Apr-90,TX,1,1
1990,Apr-90,TX,1,0
1990,Apr-90,OK,1,0
1990,Apr-90,KS,1,0
1990,Apr-90,TX,2,0
1990,Apr-90,TX,4,0
1990,Apr-90,KS,0,0
1990,Apr-90,TX,1,0
1990,Apr-90,TX,2,0
1990,Apr-90,KS,0,0
1990,Apr-90,TX,1,0
1990,Apr-90,KS,3,0
1990,Apr-90,TX,2,0
1990,Apr-90,KS,1,0
1990,Apr-90,TX,2,0
1990,Apr-90,TX,1,0
1990,Apr-90,NE,0,0
1990,Apr-90,TX,1,0
1990,Apr-90,TX,1,0
1990,Apr-90,TX,2,0
1990,Apr-90,TX,2,0
1990,Apr-90,TX,1,0
1990,Apr-90,TX,3,0
1990,Apr-90,TX,2,8
1990,Apr-90,TX,1,0
1990,Apr-90,TX,1,0
1990,Apr-90,TX,1,0
1990,Apr-90,TX,0,0
1990,Apr-90,TX,2,0
1990,Apr-90,LA,1,0
1990,Apr-90,LA,1,0
1990,Apr-90,TX,2,0
1990,Apr-90,TX,1,0
1990,Apr-90,TX,1,0
1990,Apr-90,LA,1,0
1990,Apr-90,TX,1,0
1990,Apr-90,LA,1,0
1990,Apr-90,LA,1,0
1990,Apr-90,LA,1,0
1990,Apr-90,LA,1,0
1990,Apr-90,LA,1,0
1990,Apr-90,LA,1,0
1990,Apr-90,LA,1,0
1990,Apr-90,LA,1,0
1990,Apr-90,LA,1,0
1990,May-90,TX,2,0
1990,May-90,TX,2,13
1990,May-90,TX,1,0
1990,May-90,KS,0,0
1990,May-90,KS,0,0
1990,May-90,KS,0,0
1990,May-90,KS,0,0
1990,May-90,TX,1,0
1990,May-90,LA,1,0
1990,May-90,TX,1,0
1990,May-90,TX,1,0
1990,May-90,LA,1,0
1990,May-90,LA,1,0
1990,May-90,NE,0,0
1990,May-90,NE,0,0
1990,May-90,NE,0,0
1990,May-90,NE,0,0
1990,May-90,NE,0,0
1990,May-90,NE,0,0
1990,May-90,NE,0,0
1990,May-90,KS,0,0
1990,May-90,TX,1,0
1990,May-90,TX,2,2
1990,May-90,TX,2,2
1990,May-90,TX,1,0
1990,May-90,TX,2,3
1990,May-90,TX,3,2
1990,May-90,TX,1,0
1990,May-90,TX,1,0
1990,May-90,TX,1,0
1990,May-90,KS,0,0
1990,May-90,KS,0,0
1990,May-90,KS,0,0
1990,May-90,KS,0,0
1990,May-90,KS,0,0
1990,May-90,KS,0,0
1990,May-90,KS,0,0
1990,May-90,KS,1,0
1990,May-90,OK,1,0
1990,May-90,OK,1,0
1990,May-90,OK,3,13
1990,May-90,KS,0,0
1990,May-90,KS,0,0
1990,May-90,KS,0,0
1990,May-90,KS,0,0
1990,May-90,KS,1,0
1990,May-90,OK,1,0
1990,May-90,OK,0,0
1990,May-90,OK,2,8
1990,May-90,OK,2,0
1990,May-90,TX,2,0
1990,May-90,TX,1,0
1990,May-90,TX,2,0
1990,May-90,TX,2,0
1990,May-90,TX,1,0
1990,May-90,TX,2,0
1990,May-90,LA,1,0
1990,May-90,TX,1,0
1990,May-90,TX,1,0
1990,May-90,TX,2,0
1990,May-90,NE,0,0
1990,May-90,NE,0,0
1990,May-90,NE,0,0
1990,May-90,TX,0,0
1990,May-90,NE,1,1
1990,May-90,KS,0,0
1990,May-90,NE,0,0
1990,May-90,NE,2,0
1990,May-90,KS,1,0
1990,May-90,NE,0,0
1990,May-90,NE,1,0
1990,May-90,NE,1,0
1990,May-90,NE,1,0
1990,May-90,NE,1,0
1990,May-90,NE,0,0
1990,May-90,IA,1,0
1990,May-90,TX,1,0
1990,May-90,KS,0,0
1990,May-90,TX,0,0
1990,May-90,KS,0,0
1990,May-90,KS,0,0
1990,May-90,KS,3,6
1990,May-90,KS,3,0
1990,May-90,SD,0,0
1990,May-90,KS,0,0
1990,May-90,KS,1,0
1990,May-90,KS,0,0
1990,May-90,OK,0,0
1990,May-90,OK,3,0
1990,May-90,OK,2,0
1990,May-90,NE,0,0
1990,May-90,NE,0,0
1990,May-90,NE,0,0
1990,May-90,NE,0,0
1990,May-90,TX,1,0
1990,May-90,TX,1,0
1990,May-90,LA,0,0
1990,May-90,LA,1,0
1990,May-90,LA,0,0
1990,May-90,TX,0,0
1990,May-90,TX,2,0
1990,May-90,TX,0,0
1990,May-90,TX,0,0
1990,May-90,TX,1,0
1990,May-90,TX,1,0
1990,May-90,TX,1,0
1990,May-90,TX,2,0
1990,May-90,TX,2,0
1990,May-90,LA,1,0
1990,May-90,TX,2,0
1990,May-90,TX,2,0
1990,May-90,TX,2,0
1990,May-90,TX,2,0
1990,May-90,LA,1,0
1990,May-90,LA,1,0
1990,May-90,LA,1,0
1990,May-90,TX,2,0
1990,May-90,TX,2,0
1990,May-90,LA,1,0
1990,May-90,LA,1,0
1990,May-90,TX,2,0
1990,May-90,TX,2,0
1990,May-90,TX,2,0
1990,May-90,TX,2,0
1990,May-90,TX,1,0
1990,May-90,TX,0,0
1990,May-90,LA,0,0
1990,May-90,TX,3,0
1990,May-90,TX,0,0
1990,May-90,LA,1,0
1990,May-90,TX,2,0
1990,May-90,TX,1,0
1990,May-90,TX,0,0
1990,May-90,TX,0,0
1990,May-90,TX,2,0
1990,May-90,TX,0,0
1990,May-90,TX,0,0
1990,May-90,TX,1,0
1990,May-90,TX,0,0
1990,May-90,TX,0,0
1990,Jun-90,TX,1,0
1990,Jun-90,TX,0,0
1990,Jun-90,TX,1,0
1990,Jun-90,TX,4,23
1990,Jun-90,TX,1,0
1990,Jun-90,SD,0,0
1990,Jun-90,NE,2,0
1990,Jun-90,NE,3,0
1990,Jun-90,NE,1,0
1990,Jun-90,SD,0,0
1990,Jun-90,NE,0,0
1990,Jun-90,SD,0,0
1990,Jun-90,NE,1,0
1990,Jun-90,IA,1,0
1990,Jun-90,TX,0,0
1990,Jun-90,IA,0,0
1990,Jun-90,IA,2,0
1990,Jun-90,IA,1,0
1990,Jun-90,IA,0,0
1990,Jun-90,SD,1,0
1990,Jun-90,SD,0,0
1990,Jun-90,SD,0,0
1990,Jun-90,KS,0,0
1990,Jun-90,KS,0,0
1990,Jun-90,KS,1,0
1990,Jun-90,KS,2,17
1990,Jun-90,KS,0,0
1990,Jun-90,KS,0,0
1990,Jun-90,KS,1,0
1990,Jun-90,KS,0,0
1990,Jun-90,KS,2,0
1990,Jun-90,TX,1,0
1990,Jun-90,KS,0,0
1990,Jun-90,TX,0,0
1990,Jun-90,TX,0,0
1990,Jun-90,TX,0,0
1990,Jun-90,TX,0,0
1990,Jun-90,TX,2,0
1990,Jun-90,KS,0,0
1990,Jun-90,KS,0,0
1990,Jun-90,TX,0,0
1990,Jun-90,TX,0,0
1990,Jun-90,TX,1,0
1990,Jun-90,TX,0,0
1990,Jun-90,TX,0,0
1990,Jun-90,TX,2,0
1990,Jun-90,SD,0,0
1990,Jun-90,SD,0,0
1990,Jun-90,IA,1,0
1990,Jun-90,IA,0,0
1990,Jun-90,IA,1,0
1990,Jun-90,NE,1,0
1990,Jun-90,IA,0,0
1990,Jun-90,NE,1,0
1990,Jun-90,NE,0,0
1990,Jun-90,IA,0,0
1990,Jun-90,IA,0,0
1990,Jun-90,NE,0,0
1990,Jun-90,IA,1,0
1990,Jun-90,NE,0,0
1990,Jun-90,NE,1,0
1990,Jun-90,NE,0,0
1990,Jun-90,IA,2,0
1990,Jun-90,IA,2,0
1990,Jun-90,KS,0,0
1990,Jun-90,IA,0,0
1990,Jun-90,KS,0,0
1990,Jun-90,TX,0,0
1990,Jun-90,KS,0,0
1990,Jun-90,KS,0,0
1990,Jun-90,NE,0,0
1990,Jun-90,NE,4,1
1990,Jun-90,KS,0,0
1990,Jun-90,KS,0,0
1990,Jun-90,NE,0,0
1990,Jun-90,NE,0,0
1990,Jun-90,NE,1,0
1990,Jun-90,NE,1,0
1990,Jun-90,NE,0,0
1990,Jun-90,IA,0,0
1990,Jun-90,IA,0,0
1990,Jun-90,IA,2,0
1990,Jun-90,NE,0,0
1990,Jun-90,NE,0,0
1990,Jun-90,NE,0,0
1990,Jun-90,NE,1,0
1990,Jun-90,NE,1,0
1990,Jun-90,NE,1,0
1990,Jun-90,SD,1,0
1990,Jun-90,NE,0,0
1990,Jun-90,KS,0,0
1990,Jun-90,NE,0,0
1990,Jun-90,NE,0,0
1990,Jun-90,NE,0,0
1990,Jun-90,NE,1,0
1990,Jun-90,NE,1,0
1990,Jun-90,NE,1,0
1990,Jun-90,IA,0,0
1990,Jun-90,IA,0,0
1990,Jun-90,IA,1,0
1990,Jun-90,IA,0,0
1990,Jun-90,IA,0,0
1990,Jun-90,IA,0,0
1990,Jun-90,IA,0,0
1990,Jun-90,IA,1,0
1990,Jun-90,NE,0,0
1990,Jun-90,NE,0,0
1990,Jun-90,NE,0,0
1990,Jun-90,NE,2,0
1990,Jun-90,NE,0,0
1990,Jun-90,NE,1,0
1990,Jun-90,NE,0,0
1990,Jun-90,KS,1,0
1990,Jun-90,IA,0,0
1990,Jun-90,IA,2,0
1990,Jun-90,IA,1,0
1990,Jun-90,KS,2,0
1990,Jun-90,KS,2,0
1990,Jun-90,KS,2,2
1990,Jun-90,KS,1,0
1990,Jun-90,KS,0,0
1990,Jun-90,OK,0,0
1990,Jun-90,OK,1,0
1990,Jun-90,OK,1,0
1990,Jun-90,OK,0,0
1990,Jun-90,OK,0,0
1990,Jun-90,OK,1,0
1990,Jun-90,TX,0,0
1990,Jun-90,LA,0,0
1990,Jun-90,IA,0,0
1990,Jun-90,IA,3,0
1990,Jun-90,IA,0,0
1990,Jun-90,IA,1,0
1990,Jun-90,IA,0,0
1990,Jun-90,IA,0,0
1990,Jun-90,IA,1,0
1990,Jul-90,LA,0,0
1990,Jul-90,LA,0,0
1990,Jul-90,LA,1,0
1990,Jul-90,IA,0,0
1990,Jul-90,IA,0,0
1990,Jul-90,IA,0,0
1990,Jul-90,NE,0,0
1990,Jul-90,TX,0,6
1990,Jul-90,TX,0,0
1990,Jul-90,TX,0,0
1990,Jul-90,TX,0,0
1990,Jul-90,OK,0,0
1990,Jul-90,NE,0,0
1990,Jul-90,IA,0,0
1990,Jul-90,NE,0,0
1990,Jul-90,KS,0,0
1990,Jul-90,KS,0,0
1990,Jul-90,KS,0,0
1990,Jul-90,NE,1,0
1990,Jul-90,NE,0,0
1990,Jul-90,NE,0,0
1990,Jul-90,IA,0,0
1990,Jul-90,IA,2,0
1990,Jul-90,IA,0,0
1990,Jul-90,TX,1,0
1990,Aug-90,NE,0,0
1990,Aug-90,NE,0,0
1990,Aug-90,NE,1,0
1990,Aug-90,IA,1,0
1990,Aug-90,IA,2,0
1990,Aug-90,TX,0,0
1990,Aug-90,TX,0,0
1990,Aug-90,IA,1,0
1990,Aug-90,KS,0,0
1990,Aug-90,IA,2,0
1990,Aug-90,IA,0,0
1990,Aug-90,IA,1,0
1990,Aug-90,LA,0,0
1990,Aug-90,NE,0,0
1990,Aug-90,IA,0,0
1990,Aug-90,IA,1,0
1990,Aug-90,SD,0,0
1990,Aug-90,IA,0,0
1990,Sep-90,LA,0,0
1990,Sep-90,LA,1,0
1990,Sep-90,LA,1,0
1990,Sep-90,TX,0,0
1990,Sep-90,TX,0,0
1990,Sep-90,TX,0,0
1990,Oct-90,LA,0,0
1990,Dec-90,LA,1,0
1990,Dec-90,LA,1,0
1990,Dec-90,LA,1,0
1990,Dec-90,LA,1,0
1990,Dec-90,LA,1,0
1990,Dec-90,LA,1,0
1990,Dec-90,LA,1,0
1990,Dec-90,LA,1,0
1990,Dec-90,LA,1,0
1990,Dec-90,LA,1,0
1990,Dec-90,LA,1,0
1990,Dec-90,LA,2,3
1990,Dec-90,LA,1,0
1990,Dec-90,LA,1,0
1990,Dec-90,LA,1,0
1990,Dec-90,LA,2,4
1990,Dec-90,LA,3,0
1990,Dec-90,LA,1,0
1990,Dec-90,LA,2,0
1991,Jan-91,TX,1,0
1991,Jan-91,TX,0,0
1991,Jan-91,TX,2,0
1991,Jan-91,TX,1,12
1991,Jan-91,TX,1,0
1991,Jan-91,TX,0,0
1991,Jan-91,TX,0,0
1991,Jan-91,TX,0,0
1991,Jan-91,TX,0,0
1991,Jan-91,TX,1,0
1991,Jan-91,TX,0,0
1991,Jan-91,TX,1,0
1991,Jan-91,TX,0,0
1991,Jan-91,TX,0,0
1991,Jan-91,TX,0,1
1991,Jan-91,TX,0,0
1991,Jan-91,TX,0,0
1991,Jan-91,TX,1,3
1991,Jan-91,TX,0,0
1991,Jan-91,TX,0,0
1991,Jan-91,LA,1,0
1991,Feb-91,TX,2,0
1991,Feb-91,LA,1,0
1991,Feb-91,TX,2,0
1991,Feb-91,TX,3,0
1991,Feb-91,TX,2,0
1991,Feb-91,TX,1,0
1991,Mar-91,LA,1,1
1991,Mar-91,LA,1,1
1991,Mar-91,LA,1,2
1991,Mar-91,LA,1,1
1991,Mar-91,KS,0,0
1991,Mar-91,KS,0,0
1991,Mar-91,OK,3,2
1991,Mar-91,OK,1,0
